id,town_ksh_code,province_name,town_name,town_type1,town_type2,town_type3,district_ksh_code,town_population,street_name,house_number,target,address
5299,17589,15,Jármi,4,3,7,154,1290,vörösmarty utca,11/A,2,"vörösmarty utca 11/A, Jármi"
5300,17589,15,Jármi,4,3,7,154,1290,vörösmarty utca,45,1,"vörösmarty utca 45, Jármi"
5301,17589,15,Jármi,4,3,7,154,1290,vörösmarty utca,63,2,"vörösmarty utca 63, Jármi"
5302,22202,16,Jászapáti,3,2,3,161,8889,városkert utca,2,1,"városkert utca 2, Jászapáti"
5303,22202,16,Jászapáti,3,2,3,161,8889,vasút utca,3/A,1,"vasút utca 3/A, Jászapáti"
5304,22202,16,Jászapáti,3,2,3,161,8889,vörösmarty utca,18,2,"vörösmarty utca 18, Jászapáti"
5306,22105,16,Jászárokszállás,3,2,3,162,7929,szent vince utca,20,1,"szent vince utca 20, Jászárokszállás"
5307,22105,16,Jászárokszállás,3,2,3,162,7929,zrínyi miklós utca,17,0,"zrínyi miklós utca 17, Jászárokszállás"
5309,18209,16,Jászberény,3,2,3,162,27087,forgács utca,1,2,"forgács utca 1, Jászberény"
5310,6442,3,Kalocsa,3,2,3,37,17142,munkás utca,7,0,"munkás utca 7, Kalocsa"
5312,20473,14,Kaposvár,2,2,2,143,66245,honvéd utca,31,1,"honvéd utca 31, Kaposvár"
5313,20473,14,Kaposvár,2,2,2,143,66245,kőrösi csoma sándor utca,117,0,"kőrösi csoma sándor utca 117, Kaposvár"
5314,20473,14,Kaposvár,2,2,2,143,66245,tóth árpád utca,16,1,"tóth árpád utca 16, Kaposvár"
5315,28334,8,Kapuvár,3,2,3,88,10495,cseresznye sor,10,0,"cseresznye sor 10, Kapuvár"
5316,4923,16,Karcag,3,2,3,163,20632,kőrös utca,22,0,"kőrös utca 22, Karcag"
5318,6691,5,Kazincbarcika,3,2,3,58,29010,vasvári pál tér,5,2,"vasvári pál tér 5, Kazincbarcika"
5320,26684,3,Kecskemét,2,2,2,38,111411,fráter györgy utca,7,1,"fráter györgy utca 7, Kecskemét"
5321,26684,3,Kecskemét,2,2,2,38,111411,hetény-úrihegy tanya,208/1,1,"hetény-úrihegy tanya 208/1, Kecskemét"
5322,26684,3,Kecskemét,2,2,2,38,111411,mátyás király körút,47,1,"mátyás király körút 47, Kecskemét"
5323,26684,3,Kecskemét,2,2,2,38,111411,pécsvárad utca,6,0,"pécsvárad utca 6, Kecskemét"
5324,26684,3,Kecskemét,2,2,2,38,111411,úrrét tanya,49,0,"úrrét tanya 49, Kecskemét"
5325,34166,13,Kerepes,4,3,4,128,10068,gyár utca,14,0,"gyár utca 14, Kerepes"
5328,29249,5,Kesznyéten,4,3,7,68,1863,vörösmarty utca,14,1,"vörösmarty utca 14, Kesznyéten"
5329,18421,20,Keszthely,3,2,3,193,20619,római út,36,2,"római út 36, Keszthely"
5330,17330,11,Kisbér,3,2,3,111,5564,sport utca,47,0,"sport utca 47, Kisbér"
5331,17330,11,Kisbér,3,2,3,111,5564,szent imre utca,52/B,1,"szent imre utca 52/B, Kisbér"
5332,17330,11,Kisbér,3,2,3,111,5564,táncsics mihály utca,26,2,"táncsics mihály utca 26, Kisbér"
5333,9344,3,Kiskőrös,3,2,3,39,14236,korvin utca,14,2,"korvin utca 14, Kiskőrös"
5334,20297,3,Kiskunfélegyháza,3,2,3,40,30172,rigó utca,10,0,"rigó utca 10, Kiskunfélegyháza"
5337,24396,3,Kiskunmajsa,3,2,3,42,11229,fő utca,170,0,"fő utca 170, Kiskunmajsa"
5338,25919,16,Kisújszállás,3,2,3,163,11397,kígyó utca,67,1,"kígyó utca 67, Kisújszállás"
5340,5449,11,Komárom,3,2,3,112,19284,marek józsef utca,18,0,"marek józsef utca 18, Komárom"
5341,26408,2,Komló,3,2,3,26,24394,fenyő utca,2,0,"fenyő utca 2, Komló"
5342,13532,18,Körmend,3,2,3,177,11950,gárdonyi géza utca,37,2,"gárdonyi géza utca 37, Körmend"
5343,16832,18,Kőszeg,3,2,3,178,11666,kastélykert lakópark,5,2,"kastélykert lakópark 5, Kőszeg"
5345,20109,18,Kőszegszerdahely,4,3,8,178,470,petőfi utca,10,2,"petőfi utca 10, Kőszegszerdahely"
5346,20109,18,Kőszegszerdahely,4,3,8,178,470,petőfi utca,32,2,"petőfi utca 32, Kőszegszerdahely"
5348,6992,2,Kővágótöttös,4,3,8,28,337,petőfi sándor utca,46,2,"petőfi sándor utca 46, Kővágótöttös"
5350,15255,11,Lábatlan,3,2,3,110,5033,rozália utca,84,0,"rozália utca 84, Lábatlan"
5351,15255,11,Lábatlan,3,2,3,110,5033,szabadság utca,4,0,"szabadság utca 4, Lábatlan"
5352,15255,11,Lábatlan,3,2,3,110,5033,tulipán utca,20,0,"tulipán utca 20, Lábatlan"
5354,28291,14,Lábod,4,3,6,145,1964,petőfi utca,3,2,"petőfi utca 3, Lábod"
5355,28291,14,Lábod,4,3,6,145,1964,sport utca,23,1,"sport utca 23, Lábod"
5356,33330,2,Lánycsók,4,3,6,27,2470,mező utca,13,0,"mező utca 13, Lánycsók"
5358,33330,2,Lánycsók,4,3,6,27,2470,tomori utca,6,1,"tomori utca 6, Lánycsók"
5359,17570,19,Lesencefalu,4,3,8,189,304,kossuth utca,128,1,"kossuth utca 128, Lesencefalu"
5361,17570,19,Lesencefalu,4,3,8,189,304,kossuth utca,161,1,"kossuth utca 161, Lesencefalu"
5362,10922,13,Maglód,3,2,3,139,11738,báthori utca,30,0,"báthori utca 30, Maglód"
5363,3683,9,Magyarhomorog,4,3,8,94,919,kölcsey ferenc utca,37,0,"kölcsey ferenc utca 37, Magyarhomorog"
5364,3683,9,Magyarhomorog,4,3,8,94,919,köztársaság utca,1,2,"köztársaság utca 1, Magyarhomorog"
5365,3683,9,Magyarhomorog,4,3,8,94,919,köztársaság utca,7,1,"köztársaság utca 7, Magyarhomorog"
5367,27395,5,Mályi,4,3,6,61,4124,téglagyár lakótelep,0,0,"téglagyár lakótelep 0, Mályi"
5368,27395,5,Mályi,4,3,6,61,4124,teleki sámuel utca,25,0,"teleki sámuel utca 25, Mályi"
5369,27395,5,Mályi,4,3,6,61,4124,vezér utca,8,0,"vezér utca 8, Mályi"
5370,23490,7,Mány,4,3,6,77,2463,sport utca,6,2,"sport utca 6, Mány"
5371,23490,7,Mány,4,3,6,77,2463,szent istván utca,69,0,"szent istván utca 69, Mány"
5372,23490,7,Mány,4,3,6,77,2463,táncsics mihály utca,4,0,"táncsics mihály utca 4, Mány"
5374,18874,15,Mátészalka,3,2,3,154,17195,alkotmány út,40,0,"alkotmány út 40, Mátészalka"
5375,21768,5,Megyaszó,4,3,6,66,2728,nagy út,100,1,"nagy út 100, Megyaszó"
5376,21768,5,Megyaszó,4,3,6,66,2728,rózsa út,3,1,"rózsa út 3, Megyaszó"
5377,21768,5,Megyaszó,4,3,6,66,2728,tanácsház tér,9,2,"tanácsház tér 9, Megyaszó"
5378,19628,4,Mezőberény,3,2,3,45,10632,szénáskert utca,13,2,"szénáskert utca 13, Mezőberény"
5379,13833,5,Mezőcsát,3,2,3,59,5980,tisza utca,2/A,1,"tisza utca 2/A, Mezőcsát"
5380,13833,5,Mezőcsát,3,2,3,59,5980,vörösmarty utca,7,0,"vörösmarty utca 7, Mezőcsát"
5381,13833,5,Mezőcsát,3,2,3,59,5980,wesselényi utca,32,1,"wesselényi utca 32, Mezőcsát"
5382,11873,4,Mezőhegyes,3,2,3,49,5712,zala györgy lakótelep,0,0,"zala györgy lakótelep 0, Mezőhegyes"
5384,11873,4,Mezőhegyes,3,2,3,49,5712,zala györgy lakótelep,0,0,"zala györgy lakótelep 0, Mezőhegyes"
5385,30322,4,Mezőkovácsháza,3,2,3,49,6177,széchenyi istván lakótelep,10,1,"széchenyi istván lakótelep 10, Mezőkovácsháza"
5387,30322,4,Mezőkovácsháza,3,2,3,49,6177,tanya,36,0,"tanya 36, Mezőkovácsháza"
5388,19433,5,Mezőkövesd,3,2,3,60,16559,muskátli utca,13,1,"muskátli utca 13, Mezőkövesd"
5390,30456,5,Miskolc,2,2,2,61,167754,báthori istván utca,38,1,"báthori istván utca 38, Miskolc"
5391,30456,5,Miskolc,2,2,2,61,167754,endrődi sándor utca,1,2,"endrődi sándor utca 1, Miskolc"
5392,30456,5,Miskolc,2,2,2,61,167754,görgey artur utca,14,1,"görgey artur utca 14, Miskolc"
5393,30456,5,Miskolc,2,2,2,61,167754,király utca,24,0,"király utca 24, Miskolc"
5394,30456,5,Miskolc,2,2,2,61,167754,kiss tábornok út,20,2,"kiss tábornok út 20, Miskolc"
5395,30456,5,Miskolc,2,2,2,61,167754,lyukóvölgy,77008,0,"lyukóvölgy 77008, Miskolc"
5396,30456,5,Miskolc,2,2,2,61,167754,nyírfa utca,2,0,"nyírfa utca 2, Miskolc"
5397,30456,5,Miskolc,2,2,2,61,167754,szentpéteri kapu,71,1,"szentpéteri kapu 71, Miskolc"
5399,23959,2,Mohács,3,2,3,27,17808,gyümölcs utca,13,1,"gyümölcs utca 13, Mohács"
5400,23959,2,Mohács,3,2,3,27,17808,újváros,6,1,"újváros 6, Mohács"
5401,18485,7,Mór,3,2,3,82,14272,dózsa györgy utca,26,0,"dózsa györgy utca 26, Mór"
5403,4783,8,Mosonmagyaróvár,3,2,3,89,32004,széchenyi istván utca,7,0,"széchenyi istván utca 7, Mosonmagyaróvár"
5405,28149,8,Mosonszolnok,4,3,7,89,1644,szabadság út,18,0,"szabadság út 18, Mosonszolnok"
5408,30933,20,Nagykanizsa,2,2,3,196,49026,fáy andrás utca,7,0,"fáy andrás utca 7, Nagykanizsa"
5409,30933,20,Nagykanizsa,2,2,3,196,49026,munkás utca,4,1,"munkás utca 4, Nagykanizsa"
5410,30933,20,Nagykanizsa,2,2,3,196,49026,zemplén győző utca,5,1,"zemplén győző utca 5, Nagykanizsa"
5411,13435,13,Nagykáta,3,2,3,131,12467,temető utca,6,1,"temető utca 6, Nagykáta"
5412,19716,13,Nagykőrös,3,2,3,132,24134,tázerdő dűlő,90,2,"tázerdő dűlő 90, Nagykőrös"
5415,31732,13,Nagymaros,3,2,3,137,4679,vasút utca,40,1,"vasút utca 40, Nagymaros"
5416,27076,11,Nagysáp,4,3,7,110,1487,széchenyi istván utca,35,0,"széchenyi istván utca 35, Nagysáp"
5417,27076,11,Nagysáp,4,3,7,110,1487,temető utca,8,0,"temető utca 8, Nagysáp"
5418,27076,11,Nagysáp,4,3,7,110,1487,tóth jános utca,19/B,0,"tóth jános utca 19/B, Nagysáp"
5419,2042,18,Narda,4,3,8,181,469,nyugati utca,18,1,"nyugati utca 18, Narda"
5420,2042,18,Narda,4,3,8,181,469,petőfi utca,27,1,"petőfi utca 27, Narda"
5422,14845,15,Nyírbátor,3,2,3,156,12719,tulipán utca,7,1,"tulipán utca 7, Nyírbátor"
5423,17206,15,Nyíregyháza,2,2,2,157,119746,ferenc körút,4,0,"ferenc körút 4, Nyíregyháza"
5424,17206,15,Nyíregyháza,2,2,2,157,119746,kállói út,72,0,"kállói út 72, Nyíregyháza"
5426,17206,15,Nyíregyháza,2,2,2,157,119746,orosi út,7,1,"orosi út 7, Nyíregyháza"
5427,17206,15,Nyíregyháza,2,2,2,157,119746,széchenyi utca,41,0,"széchenyi utca 41, Nyíregyháza"
5428,17206,15,Nyíregyháza,2,2,2,157,119746,tamási áron utca,2,0,"tamási áron utca 2, Nyíregyháza"
5429,9238,15,Nyírgyulaj,4,3,6,156,2003,temető utca,14,2,"temető utca 14, Nyírgyulaj"
5430,9238,15,Nyírgyulaj,4,3,6,156,2003,tulipán utca,14,2,"tulipán utca 14, Nyírgyulaj"
5434,4215,5,Nyomár,4,3,8,55,326,szabadság út,66,2,"szabadság út 66, Nyomár"
5436,4075,13,Ócsa,3,2,3,129,8985,táncsics mihály utca,10,1,"táncsics mihály utca 10, Ócsa"
5437,4075,13,Ócsa,3,2,3,129,8985,vágóhíd utca,5,2,"vágóhíd utca 5, Ócsa"
5439,22558,5,Onga,4,3,6,61,4858,sport utca,32,1,"sport utca 32, Onga"
5440,22558,5,Onga,4,3,6,61,4858,vasút utca,17,0,"vasút utca 17, Onga"
5441,23065,4,Orosháza,3,2,3,50,29081,iskola utca,6,2,"iskola utca 6, Orosháza"
5443,30766,11,Oroszlány,3,2,3,113,18446,rákóczi ferenc út,65,1,"rákóczi ferenc út 65, Oroszlány"
5444,14492,5,Ózd,3,2,3,62,34481,budai nagy antal utca,1,0,"budai nagy antal utca 1, Ózd"
5445,14492,5,Ózd,3,2,3,62,34481,nap utca,12,2,"nap utca 12, Ózd"
5446,8545,13,Őrbottyán,4,3,5,138,7102,szőlősor utca,2,0,"szőlősor utca 2, Őrbottyán"
5449,8679,3,Öregcsertő,4,3,8,37,807,vén józsef utca,49,1,"vén józsef utca 49, Öregcsertő"
5450,8679,3,Öregcsertő,4,3,8,37,807,zöldfa utca,2,1,"zöldfa utca 2, Öregcsertő"
5452,31741,20,Pacsa,3,2,7,197,1711,rákóczi utca,45,1,"rákóczi utca 45, Pacsa"
5453,31741,20,Pacsa,3,2,7,197,1711,szent istván tér,20/D,1,"szent istván tér 20/D, Pacsa"
5455,4862,17,Paks,3,2,3,172,19369,hegy utca,18,2,"hegy utca 18, Paks"
5457,12362,5,Pálháza,3,2,3,65,1061,sport utca,33,2,"sport utca 33, Pálháza"
5458,12362,5,Pálháza,3,2,3,65,1061,vörösmarty mihály utca,2,0,"vörösmarty mihály utca 2, Pálháza"
5459,31945,19,Pápa,3,2,3,187,31845,külső veszprémi út,69/C,0,"külső veszprémi út 69/C, Pápa"
5461,19415,2,Pécs,2,2,2,28,156049,aidinger jános út,15,1,"aidinger jános út 15, Pécs"
5462,19415,2,Pécs,2,2,2,28,156049,alsó utca,24,1,"alsó utca 24, Pécs"
5463,19415,2,Pécs,2,2,2,28,156049,dischka győző utca,02.aug,0,"dischka győző utca 02.aug, Pécs"
5464,19415,2,Pécs,2,2,2,28,156049,esztergár lajos utca,9,0,"esztergár lajos utca 9, Pécs"
5465,19415,2,Pécs,2,2,2,28,156049,jókai utca,36,0,"jókai utca 36, Pécs"
5466,19415,2,Pécs,2,2,2,28,156049,kodály zoltán utca,8,0,"kodály zoltán utca 8, Pécs"
5467,19415,2,Pécs,2,2,2,28,156049,malomvölgyi út,21,1,"malomvölgyi út 21, Pécs"
5468,19415,2,Pécs,2,2,2,28,156049,rákóczi út,13/B,0,"rákóczi út 13/B, Pécs"
5470,19415,2,Pécs,2,2,2,28,156049,vendég utca,6,1,"vendég utca 6, Pécs"
5472,6372,13,Pomáz,3,2,3,135,16622,horváth utca,17,1,"horváth utca 17, Pomáz"
5474,4792,8,Rábacsanak,4,3,8,86,478,kossuth utca,38,0,"kossuth utca 38, Rábacsanak"
5475,4792,8,Rábacsanak,4,3,8,86,478,széchenyi utca,7,1,"széchenyi utca 7, Rábacsanak"
5476,4792,8,Rábacsanak,4,3,8,86,478,széchenyi utca,9,1,"széchenyi utca 9, Rábacsanak"
5477,9900,7,Rácalmás,3,2,6,78,4419,sirály utca,004624/0002,0,"sirály utca 004624/0002, Rácalmás"
5479,9900,7,Rácalmás,3,2,6,78,4419,vörösmarty utca,5,0,"vörösmarty utca 5, Rácalmás"
5480,17260,13,Ráckeve,3,2,3,134,9755,új utca,14,0,"új utca 14, Ráckeve"
5481,17260,13,Ráckeve,3,2,3,134,9755,vörösmarty utca,50,2,"vörösmarty utca 50, Ráckeve"
5482,17260,13,Ráckeve,3,2,3,134,9755,zrínyi miklós utca,1,0,"zrínyi miklós utca 1, Ráckeve"
5483,14739,15,Rakamaz,3,2,3,157,4555,petőfi út,2,2,"petőfi út 2, Rakamaz"
5484,14739,15,Rakamaz,3,2,3,157,4555,szent istván út,120,2,"szent istván út 120, Rakamaz"
5486,26310,3,Rém,4,3,7,36,1320,petőfi utca,29/A,1,"petőfi utca 29/A, Rém"
5487,26310,3,Rém,4,3,7,36,1320,petőfi utca,32,2,"petőfi utca 32, Rém"
5488,26310,3,Rém,4,3,7,36,1320,szabadság utca,41,1,"szabadság utca 41, Rém"
5489,34315,13,Remeteszőlős,4,3,8,123,779,pisztráng utca,16,0,"pisztráng utca 16, Remeteszőlős"
5490,34315,13,Remeteszőlős,4,3,8,123,779,süllő utca,23,0,"süllő utca 23, Remeteszőlős"
5491,34315,13,Remeteszőlős,4,3,8,123,779,vénusz utca,9,0,"vénusz utca 9, Remeteszőlős"
5493,25788,12,Salgótarján,2,2,2,120,37262,lőwy sándor út,5,0,"lőwy sándor út 5, Salgótarján"
5494,25788,12,Salgótarján,2,2,2,120,37262,rózsa út,22,1,"rózsa út 22, Salgótarján"
5496,31802,7,Sárkeresztes,4,3,7,85,1518,rákóczi utca,26,0,"rákóczi utca 26, Sárkeresztes"
5497,31802,7,Sárkeresztes,4,3,7,85,1518,rákóczi utca,34,0,"rákóczi utca 34, Sárkeresztes"
5498,31802,7,Sárkeresztes,4,3,7,85,1518,sárvári utca,22,0,"sárvári utca 22, Sárkeresztes"
5500,25344,7,Sárkeresztúr,4,3,6,84,2520,virág utca,14,0,"virág utca 14, Sárkeresztúr"
5501,25344,7,Sárkeresztúr,4,3,6,84,2520,virág utca,19,1,"virág utca 19, Sárkeresztúr"
5503,5120,5,Sátoraljaújhely,3,2,3,65,15783,árpád utca,6,0,"árpád utca 6, Sátoraljaújhely"
5504,5120,5,Sátoraljaújhely,3,2,3,65,15783,mező utca,11,1,"mező utca 11, Sátoraljaújhely"
5505,5519,2,Siklós,3,2,3,31,9574,szt. stefán stiljanovity köz,1,0,"szt. stefán stiljanovity köz 1, Siklós"
5506,5519,2,Siklós,3,2,3,31,9574,zenthe ferenc tér,25,1,"zenthe ferenc tér 25, Siklós"
5507,5519,2,Siklós,3,2,3,31,9574,zenthe ferenc tér,29,0,"zenthe ferenc tér 29, Siklós"
5508,17631,14,Siófok,3,2,3,146,25045,rét utca,2,1,"rét utca 2, Siófok"
5509,15626,14,Somogysámson,4,3,8,144,748,kossuth lajos utca,42,2,"kossuth lajos utca 42, Somogysámson"
5510,15626,14,Somogysámson,4,3,8,144,748,petőfi utca,11,2,"petőfi utca 11, Somogysámson"
5511,15626,14,Somogysámson,4,3,8,144,748,zrínyi utca,3,2,"zrínyi utca 3, Somogysámson"
5512,8518,8,Sopron,2,2,3,91,60548,balfi út,23,0,"balfi út 23, Sopron"
5513,8518,8,Sopron,2,2,3,91,60548,lőver körút,83,0,"lőver körút 83, Sopron"
5514,8518,8,Sopron,2,2,3,91,60548,pozsonyi út,16,1,"pozsonyi út 16, Sopron"
5516,28705,7,Szabadbattyán,4,3,6,85,4625,széchenyi utca,75,1,"széchenyi utca 75, Szabadbattyán"
5520,19530,3,Szakmár,4,3,7,37,1205,szt. istván király utca,33,1,"szt. istván király utca 33, Szakmár"
5521,4774,15,Szakoly,4,3,6,155,2736,szabadság utca,1,0,"szabadság utca 1, Szakoly"
5522,4774,15,Szakoly,4,3,6,155,2736,szabadság utca,7,2,"szabadság utca 7, Szakoly"
5524,23870,4,Szarvas,3,2,3,52,16954,béke lakótelep,3,1,"béke lakótelep 3, Szarvas"
5525,23870,4,Szarvas,3,2,3,52,16954,szent lászló utca,37,1,"szent lászló utca 37, Szarvas"
5526,33367,6,Szeged,2,2,2,75,168048,baktói utca,42,0,"baktói utca 42, Szeged"
5527,33367,6,Szeged,2,2,2,75,168048,bokányi dezső utca,27,0,"bokányi dezső utca 27, Szeged"
5528,33367,6,Szeged,2,2,2,75,168048,cső utca,4,0,"cső utca 4, Szeged"
5530,33367,6,Szeged,2,2,2,75,168048,hont ferenc utca,20,1,"hont ferenc utca 20, Szeged"
5531,33367,6,Szeged,2,2,2,75,168048,kassai utca,18,0,"kassai utca 18, Szeged"
5533,33367,6,Szeged,2,2,2,75,168048,petneházy utca,8,1,"petneházy utca 8, Szeged"
5534,33367,6,Szeged,2,2,2,75,168048,szentháromság utca,7,1,"szentháromság utca 7, Szeged"
5535,33367,6,Szeged,2,2,2,75,168048,tisza lajos utca,82,1,"tisza lajos utca 82, Szeged"
5536,31088,15,Székely,4,3,7,152,1066,petőfi utca,35,2,"petőfi utca 35, Székely"
5537,31088,15,Székely,4,3,7,152,1066,radnóti miklós út,36,1,"radnóti miklós út 36, Székely"
5538,31088,15,Székely,4,3,7,152,1066,veres péter út,7,1,"veres péter út 7, Székely"
5539,14827,7,Székesfehérvár,2,2,2,85,100570,bástya utca,7,2,"bástya utca 7, Székesfehérvár"
5540,14827,7,Székesfehérvár,2,2,2,85,100570,bulcsu utca,4,1,"bulcsu utca 4, Székesfehérvár"
5541,14827,7,Székesfehérvár,2,2,2,85,100570,horvát istván lakótelep,8,0,"horvát istván lakótelep 8, Székesfehérvár"
5543,14827,7,Székesfehérvár,2,2,2,85,100570,szamos utca,8,2,"szamos utca 8, Székesfehérvár"
5544,14827,7,Székesfehérvár,2,2,2,85,100570,szőlő utca,57,1,"szőlő utca 57, Székesfehérvár"
5549,22761,17,Szekszárd,2,2,2,173,34296,május 1. utca,3,0,"május 1. utca 3, Szekszárd"
5550,15440,13,Szentendre,3,2,3,135,25310,hamvas béla utca,22,1,"hamvas béla utca 22, Szentendre"
5551,15440,13,Szentendre,3,2,3,135,25310,rózsa köz,1,2,"rózsa köz 1, Szentendre"
5552,14456,6,Szentes,3,2,3,76,28509,munkás utca,84,1,"munkás utca 84, Szentes"
5553,13277,13,Szigethalom,3,2,3,136,16886,babits mihály utca,2/A,2,"babits mihály utca 2/A, Szigethalom"
5554,28954,13,Szigetszentmiklós,3,2,3,136,34708,határ út,6/A,1,"határ út 6/A, Szigetszentmiklós"
5555,28954,13,Szigetszentmiklós,3,2,3,136,34708,orgona utca,17,2,"orgona utca 17, Szigetszentmiklós"
5556,26578,2,Szigetvár,3,2,3,33,10614,tükör út,003845/3,1,"tükör út 003845/3, Szigetvár"
5557,9496,5,Szirmabesenyő,4,3,6,61,4438,petőfi utca,103,0,"petőfi utca 103, Szirmabesenyő"
5560,27854,16,Szolnok,2,2,2,167,72953,bercsényi utca,32,1,"bercsényi utca 32, Szolnok"
5561,27854,16,Szolnok,2,2,2,167,72953,indóház utca,9,0,"indóház utca 9, Szolnok"
5563,27854,16,Szolnok,2,2,2,167,72953,vas gereben utca,12/A,2,"vas gereben utca 12/A, Szolnok"
5565,3009,18,Szombathely,2,2,2,181,78884,olimpia utca,37,1,"olimpia utca 37, Szombathely"
5566,3009,18,Szombathely,2,2,2,181,78884,pázmány péter körút,28,1,"pázmány péter körút 28, Szombathely"
5568,3009,18,Szombathely,2,2,2,181,78884,váci mihály utca,66,1,"váci mihály utca 66, Szombathely"
5569,28866,13,Sződliget,4,3,6,138,4464,táncsics mihály utca,3,2,"táncsics mihály utca 3, Sződliget"
5570,28866,13,Sződliget,4,3,6,138,4464,vak bottyán utca,11,1,"vak bottyán utca 11, Sződliget"
5571,28866,13,Sződliget,4,3,6,138,4464,vak bottyán utca,13,1,"vak bottyán utca 13, Sződliget"
5572,8758,11,Tát,4,3,5,110,5302,szent istván út,3,0,"szent istván út 3, Tát"
5573,8758,11,Tát,4,3,5,110,5302,szép utca,30,1,"szép utca 30, Tát"
5574,8758,11,Tát,4,3,5,110,5302,toldi utca,1,0,"toldi utca 1, Tát"
5575,20127,11,Tata,3,2,3,114,23575,bacsó béla utca,66,1,"bacsó béla utca 66, Tata"
5576,20127,11,Tata,3,2,3,114,23575,nyírfa utca,27,0,"nyírfa utca 27, Tata"
5577,18157,11,Tatabánya,2,2,2,115,67753,dózsakert,0,1,"dózsakert 0, Tatabánya"
5578,18157,11,Tatabánya,2,2,2,115,67753,gál istván lakótelep,406,0,"gál istván lakótelep 406, Tatabánya"
5579,18157,11,Tatabánya,2,2,2,115,67753,otthon utca,7,0,"otthon utca 7, Tatabánya"
5580,18157,11,Tatabánya,2,2,2,115,67753,sárberki lakótelep,211,1,"sárberki lakótelep 211, Tatabánya"
5582,12593,15,Tiszadob,4,3,6,158,2869,munkácsy utca,34,0,"munkácsy utca 34, Tiszadob"
5583,12593,15,Tiszadob,4,3,6,158,2869,vásárhelyi utca,18,0,"vásárhelyi utca 18, Tiszadob"
5585,30623,3,Tiszakécske,3,2,3,44,11430,kerekdombdűlő tanya,63/B,2,"kerekdombdűlő tanya 63/B, Tiszakécske"
5586,28352,5,Tiszaújváros,3,2,3,68,16500,szent istván út,46,0,"szent istván út 46, Tiszaújváros"
5587,7597,15,Tiszavasvári,3,2,3,158,12848,vasvári pál utca,6,0,"vasvári pál utca 6, Tiszavasvári"
5589,16957,15,Tornyospálca,4,3,6,153,2576,virág utca,26,2,"virág utca 26, Tornyospálca"
5590,16957,15,Tornyospálca,4,3,6,153,2576,virág utca,44,0,"virág utca 44, Tornyospálca"
5591,29823,13,Tököl,3,2,3,136,10851,szadova utca,21,1,"szadova utca 21, Tököl"
5592,6859,13,Törökbálint,3,2,3,127,12841,mátyás utca,5,1,"mátyás utca 5, Törökbálint"
5594,12894,13,Üllő,3,2,3,139,11425,dóra sándor körút,38,2,"dóra sándor körút 38, Üllő"
5595,24934,13,Vác,3,2,3,138,33831,fűz utca,12,0,"fűz utca 12, Vác"
5596,24934,13,Vác,3,2,3,138,33831,rácz pál utca,8,1,"rácz pál utca 8, Vác"
5597,8989,9,Vámospércs,3,2,3,101,5347,víg utca,2,0,"víg utca 2, Vámospércs"
5599,8989,9,Vámospércs,3,2,3,101,5347,zrínyi utca,22,2,"zrínyi utca 22, Vámospércs"
5603,25016,7,Velence,3,2,3,80,5474,vajda jános utca,1,0,"vajda jános utca 1, Velence"
5605,18342,13,Veresegyház,3,2,3,128,15998,kálvin utca,15,2,"kálvin utca 15, Veresegyház"
5607,11767,19,Veszprém,2,2,2,191,61721,jutasi út,59,1,"jutasi út 59, Veszprém"
5609,11767,19,Veszprém,2,2,2,191,61721,vörösmarty mihály tér,11,1,"vörösmarty mihály tér 11, Veszprém"
5610,21722,10,Zagyvaszántó,4,3,6,107,1976,rózsa út,18,2,"rózsa út 18, Zagyvaszántó"
5611,21722,10,Zagyvaszántó,4,3,6,107,1976,rózsa út,21/A,0,"rózsa út 21/A, Zagyvaszántó"
5612,21722,10,Zagyvaszántó,4,3,6,107,1976,selypi út,2,0,"selypi út 2, Zagyvaszántó"
5613,16203,15,Záhony,3,2,3,160,4062,józsef attila út,37/B,1,"józsef attila út 37/B, Záhony"
5614,16203,15,Záhony,3,2,3,160,4062,újélet út,7/C,1,"újélet út 7/C, Záhony"
5615,16203,15,Záhony,3,2,3,160,4062,újélet út,7/E,2,"újélet út 7/E, Záhony"
5616,32054,20,Zalaegerszeg,2,2,2,197,59499,berzsenyi dániel utca,5,1,"berzsenyi dániel utca 5, Zalaegerszeg"
5619,12201,2,Zók,4,3,8,32,307,pázdány utca,2,1,"pázdány utca 2, Zók"
5620,12201,2,Zók,4,3,8,32,307,pázdány utca,13,0,"pázdány utca 13, Zók"
5621,12201,2,Zók,4,3,8,32,307,pázdány utca,20,0,"pázdány utca 20, Zók"
